Anos_de_Atraso;CO_PESSOA_FISICA;NU_ANO;Raça/Cor;etapa;idade_calculada;Sexo;Zona Residencial;Evasao;rep;prom;Probabilidade de Evasão;Probabilidade de Repetência;Probabilidade de Promoção
1.0;123423520778;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;125010019409;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124059627487;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;125154993259;2010;Branco;1.0;7;Feminino;Rural;1;0;0;75.0;4.0;21.0
1.0;125058804688;2006;Não Declarada;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
2.0;111547843550;2002;Parda;8.0;15;Masculino;Urbana;1;0;0;4.0;8.0;88.0
1.0;124648824457;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124642817785;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;124840048699;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
0.0;124416265408;2006;Parda;6.0;11;Masculino;Urbana;0;0;1;11.0;2.0;88.0
0.0;124898700097;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
3.0;121801614414;2003;Não Declarada;6.0;14;Masculino;Urbana;1;0;0;8.0;21.0;70.0
0.0;122473408148;2006;Branco;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
1.0;123794058754;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123153991811;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
1.0;121888686501;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
0.0;124319959174;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
1.0;121394113748;2008;Branco;3.0;9;Masculino;Rural;1;0;0;60.0;4.0;36.0
3.0;119218986073;2003;Parda;6.0;14;Feminino;Urbana;0;0;1;8.0;20.0;72.0
2.0;121126710813;2003;Parda;7.0;14;Masculino;Urbana;0;1;0;6.0;9.0;85.0
1.0;121598291881;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
3.0;119287005787;2005;Parda;4.0;12;Masculino;Urbana;0;1;0;19.0;28.0;53.0
1.0;122395596166;2007;Preta;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;124107584525;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;123763827853;2008;Preta;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
1.0;123861922885;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;123406215504;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
3.0;122106694996;2003;Não Declarada;6.0;14;Feminino;Urbana;1;0;0;8.0;20.0;72.0
3.0;121489575382;2006;Parda;3.0;11;Feminino;Urbana;0;0;1;27.0;28.0;45.0
2.0;121498398498;2005;Branco;5.0;12;Masculino;Urbana;0;0;1;14.0;10.0;75.0
1.0;123656521580;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
0.0;125061359525;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
5.0;118271547800;2001;Parda;6.0;16;Masculino;Urbana;0;0;1;6.0;53.0;41.0
1.0;124937184104;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;124941433300;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
2.0;124988652504;2008;Parda;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
2.0;119003164206;2001;Branco;9.0;16;Masculino;Urbana;0;0;1;3.0;6.0;91.0
0.0;122812415486;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
3.0;121636826090;2004;Parda;5.0;13;Masculino;Urbana;0;1;0;13.0;25.0;63.0
2.0;120644477414;2003;Preta;7.0;14;Masculino;Urbana;0;1;0;6.0;9.0;85.0
2.0;119360428000;2005;Parda;5.0;12;Feminino;Urbana;0;1;0;14.0;10.0;76.0
2.0;120931282763;2005;Branco;5.0;12;Masculino;Urbana;0;0;1;14.0;10.0;75.0
8.0;110849101289;2001;Parda;3.0;16;Masculino;Urbana;0;0;1;14.0;80.0;6.0
1.0;122804099171;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;122808653190;2005;Parda;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;91.0
3.0;120919188906;2005;Parda;4.0;12;Masculino;Rural;0;0;1;50.0;22.0;28.0
2.0;121173823807;2005;Parda;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
2.0;119217886741;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;122803998903;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
4.0;120839773438;2005;Não Declarada;3.0;12;Masculino;Urbana;0;1;0;23.0;49.0;28.0
1.0;120556633562;2002;Branco;9.0;15;Feminino;Urbana;0;0;1;3.0;2.0;94.0
2.0;110622432507;2003;Parda;7.0;14;Feminino;Urbana;0;0;1;6.0;8.0;86.0
2.0;119836908802;2006;Não Declarada;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;122566469988;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
1.0;120694104557;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
2.0;116808577624;2003;Parda;7.0;14;Feminino;Urbana;0;0;1;6.0;8.0;86.0
0.0;116813367152;2005;Não Declarada;7.0;12;Masculino;Urbana;0;0;1;7.0;2.0;91.0
3.0;120853262690;2004;Não Declarada;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
1.0;121083268715;2004;Parda;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
2.0;114658769521;2002;Parda;8.0;15;Masculino;Urbana;0;1;0;4.0;8.0;88.0
1.0;121178431826;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
2.0;116473610528;2002;Parda;8.0;15;Masculino;Urbana;0;0;1;4.0;8.0;88.0
1.0;122756564485;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
3.0;120853840805;2004;Não Declarada;5.0;13;Masculino;Urbana;0;0;1;13.0;25.0;63.0
2.0;120555881252;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;119472559831;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
2.0;121491048220;2007;Não Declarada;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
1.0;122803940301;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;120882142673;2005;Preta;5.0;12;Masculino;Urbana;1;0;0;14.0;12.0;74.0
2.0;120917726234;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;120626901501;2004;Preta;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
6.0;121343741601;2003;Não Declarada;3.0;14;Feminino;Urbana;0;1;0;16.0;71.0;13.0
4.0;117459773769;2005;Parda;3.0;12;Masculino;Urbana;0;1;0;23.0;49.0;28.0
1.0;120674759914;2006;Branco;5.0;11;Feminino;Urbana;0;0;1;15.0;4.0;82.0
1.0;123154453104;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;122943279004;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
1.0;123022948319;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;123665165767;2008;Não Declarada;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
0.0;123770874268;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;123825453803;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;119138282630;2006;Não Declarada;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
2.0;119150630198;2004;Não Declarada;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
4.0;120794275639;2006;Preta;2.0;11;Masculino;Urbana;1;0;0;31.0;50.0;20.0
1.0;123161685902;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;119305879291;2006;Não Declarada;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
2.0;123363367901;2009;Parda;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
1.0;122977675956;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;123617961206;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
0.0;123672983780;2009;Preta;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123845615612;2009;Não Declarada;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123996455886;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;124050347783;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;124045004067;2009;Branco;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;121437972305;2007;Preta;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
0.0;119406207914;2006;Não Declarada;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
3.0;121175528977;2005;Branco;4.0;12;Masculino;Urbana;0;0;1;19.0;26.0;55.0
1.0;123365344364;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
2.0;122334283400;2005;Não Declarada;5.0;12;Feminino;Urbana;0;0;1;14.0;10.0;76.0
1.0;122756419710;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
4.0;120856004250;2003;Branco;5.0;14;Masculino;Urbana;0;0;1;11.0;40.0;49.0
3.0;116441798815;2003;Parda;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
1.0;121811399540;2005;Preta;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123260653952;2008;Branco;3.0;9;Masculino;Urbana;1;0;0;30.0;5.0;64.0
0.0;124069310648;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
3.0;112453194428;2001;Não Declarada;8.0;16;Feminino;Urbana;1;0;0;4.0;15.0;81.0
1.0;121464600081;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
3.0;121790443996;2004;Branco;5.0;13;Feminino;Urbana;0;0;1;13.0;21.0;67.0
2.0;121692520538;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;119568237517;2005;Preta;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;119548800577;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;121434413208;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
2.0;118999006084;2004;Preta;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
2.0;123129369251;2009;Não Declarada;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
1.0;124319870190;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;122341182045;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;122312492945;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;123672895147;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;123763972276;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
0.0;119331540395;2005;Branco;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;92.0
1.0;124196082326;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;124074391804;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
1.0;124134146908;2007;Parda;4.0;10;Feminino;Urbana;1;0;0;21.0;5.0;74.0
0.0;124322857867;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;122180498216;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;120956489787;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
3.0;121225733684;2005;Preta;4.0;12;Masculino;Urbana;0;0;1;19.0;28.0;53.0
3.0;121587458275;2006;Preta;3.0;11;Masculino;Urbana;0;0;1;27.0;31.0;42.0
1.0;123245523881;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123245480201;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123537191129;2006;Não Declarada;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
2.0;123826728113;2009;Parda;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
1.0;123869784350;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;124070175520;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;118998778601;2002;Não Declarada;8.0;15;Feminino;Urbana;0;0;1;4.0;7.0;89.0
1.0;121623530910;2005;Parda;6.0;12;Masculino;Urbana;1;0;0;10.0;4.0;86.0
1.0;122386247324;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
2.0;122694415759;2008;Não Declarada;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
2.0;123423692048;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
3.0;116960423057;2003;Parda;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
0.0;123113961881;2009;Branco;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;122996300407;2007;Parda;4.0;10;Feminino;Urbana;1;0;0;21.0;5.0;74.0
0.0;123233690168;2007;Não Declarada;5.0;10;Feminino;Urbana;1;0;0;15.0;2.0;83.0
1.0;123662483423;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
2.0;122540050815;2007;Parda;3.0;10;Masculino;Urbana;0;0;1;30.0;15.0;55.0
0.0;122904221939;2008;Não Declarada;4.0;9;Feminino;Urbana;1;0;0;21.0;2.0;77.0
2.0;114340191794;2002;Não Declarada;8.0;15;Masculino;Urbana;0;0;1;4.0;8.0;88.0
0.0;124180431938;2010;Preta;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
2.0;121499391004;2005;Preta;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
2.0;121666284008;2006;Não Declarada;4.0;11;Masculino;Urbana;1;0;0;21.0;13.0;66.0
1.0;122016493169;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
3.0;112207241229;2001;Não Declarada;8.0;16;Masculino;Urbana;0;1;0;4.0;17.0;80.0
3.0;118253532120;2003;Branco;6.0;14;Masculino;Urbana;0;0;1;9.0;20.0;72.0
3.0;122529815126;2006;Parda;3.0;11;Masculino;Urbana;0;1;0;27.0;31.0;42.0
4.0;113592505229;2001;Preta;7.0;16;Masculino;Urbana;0;0;1;5.0;33.0;62.0
3.0;119314889750;2004;Parda;5.0;13;Feminino;Urbana;0;0;1;12.0;22.0;65.0
1.0;124178527486;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;122519733895;2006;Branco;5.0;11;Feminino;Urbana;0;0;1;15.0;4.0;82.0
1.0;121506750990;2006;Branco;5.0;11;Feminino;Rural;0;0;1;39.0;3.0;58.0
1.0;121394828321;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;121661031209;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
0.0;121713373113;2007;Não Declarada;5.0;10;Feminino;Urbana;0;0;1;15.0;2.0;83.0
0.0;122026766001;2008;Branco;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;124321125129;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;124335458702;2005;Não Declarada;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
2.0;123944178202;2005;Parda;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
3.0;122812375590;2006;Parda;3.0;11;Masculino;Urbana;0;1;0;27.0;31.0;42.0
0.0;119903497570;2006;Branco;6.0;11;Feminino;Urbana;1;0;0;10.0;1.0;88.0
0.0;120977262323;2006;Branco;6.0;11;Masculino;Urbana;0;0;1;11.0;1.0;88.0
2.0;119492901586;2004;Branco;6.0;13;Feminino;Urbana;0;0;1;9.0;8.0;83.0
1.0;121324833024;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;122940871190;2007;Não Declarada;4.0;10;Feminino;Urbana;1;0;0;21.0;5.0;74.0
2.0;121757469841;2003;Parda;7.0;14;Masculino;Urbana;0;0;1;6.0;9.0;85.0
3.0;119718555888;2004;Branco;5.0;13;Masculino;Urbana;0;1;0;13.0;23.0;65.0
1.0;123152324307;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
2.0;119554387570;2004;Não Declarada;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
4.0;116670336038;2003;Preta;5.0;14;Feminino;Urbana;0;1;0;11.0;40.0;50.0
4.0;121781023793;2002;Branco;6.0;15;Masculino;Urbana;0;0;1;7.0;35.0;57.0
1.0;121773275983;2006;Parda;5.0;11;Masculino;Urbana;1;0;0;15.0;5.0;80.0
4.0;116586028034;2002;Parda;6.0;15;Masculino;Urbana;1;0;0;7.0;38.0;55.0
3.0;118341043431;2003;Não Declarada;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
4.0;111301648530;2002;Preta;6.0;15;Masculino;Urbana;1;0;0;7.0;38.0;55.0
1.0;124207611389;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
0.0;122978748710;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;123216656534;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123306456607;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123390153321;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
0.0;123822958807;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;123772243346;2009;Preta;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;123794406116;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
2.0;123975136765;2007;Branco;3.0;10;Feminino;Urbana;1;0;0;30.0;12.0;58.0
3.0;121190313714;2004;Preta;5.0;13;Masculino;Urbana;0;1;0;13.0;25.0;63.0
1.0;124195110261;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
3.0;120559028066;2002;Parda;7.0;15;Feminino;Urbana;0;1;0;6.0;17.0;77.0
2.0;120606757669;2005;Parda;5.0;12;Feminino;Urbana;0;0;1;14.0;10.0;76.0
2.0;117564045344;2006;Branco;4.0;11;Masculino;Urbana;0;0;1;21.0;12.0;67.0
2.0;119338273783;2002;Não Declarada;8.0;15;Masculino;Urbana;1;0;0;4.0;8.0;88.0
1.0;121667906746;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;120936543344;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;120543000639;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
1.0;124326433808;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
3.0;121394947339;2003;Parda;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
1.0;124228276910;2008;Não Declarada;3.0;9;Feminino;Urbana;1;0;0;30.0;5.0;65.0
3.0;119734611452;2004;Branco;5.0;13;Masculino;Urbana;1;0;0;13.0;23.0;65.0
4.0;114416232488;2001;Não Declarada;7.0;16;Masculino;Urbana;0;1;0;5.0;33.0;62.0
2.0;123211562280;2007;Preta;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
3.0;123162083043;2006;Preta;3.0;11;Masculino;Urbana;0;0;1;27.0;31.0;42.0
1.0;123245491823;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
2.0;123302592638;2004;Parda;6.0;13;Feminino;Urbana;1;0;0;9.0;9.0;82.0
1.0;120583088596;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
0.0;123516836414;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123826112864;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;123822745226;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;119306094182;2005;Parda;5.0;12;Feminino;Urbana;0;1;0;14.0;10.0;76.0
1.0;124326591802;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;117361213595;2005;Não Declarada;5.0;12;Masculino;Urbana;0;0;1;14.0;12.0;74.0
2.0;117444559707;2004;Parda;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
1.0;120647185082;2005;Não Declarada;6.0;12;Masculino;Urbana;1;0;0;10.0;4.0;86.0
1.0;120730068764;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
1.0;119139869937;2005;Parda;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
3.0;119199389745;2004;Parda;5.0;13;Feminino;Urbana;0;1;0;12.0;22.0;65.0
3.0;119246770837;2004;Parda;5.0;13;Masculino;Urbana;0;1;0;13.0;25.0;63.0
0.0;119439830203;2006;Branco;6.0;11;Masculino;Urbana;1;0;0;11.0;1.0;88.0
1.0;119405930930;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
2.0;121341362000;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
2.0;121107823071;2004;Parda;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
2.0;121026235218;2004;Parda;6.0;13;Masculino;Urbana;1;0;0;9.0;10.0;81.0
1.0;120924437552;2006;Preta;5.0;11;Feminino;Urbana;1;0;0;14.0;4.0;81.0
0.0;119305257371;2006;Não Declarada;6.0;11;Feminino;Urbana;1;0;0;10.0;1.0;88.0
1.0;121602882095;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
3.0;121601949803;2008;Preta;1.0;9;Feminino;Urbana;0;1;0;46.0;31.0;23.0
1.0;122296450210;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;122268440230;2005;Preta;6.0;12;Feminino;Urbana;0;1;0;10.0;4.0;86.0
0.0;122745756655;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
0.0;120903049286;2006;Preta;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
1.0;120905720600;2005;Parda;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
5.0;111693186143;2001;Parda;6.0;16;Masculino;Urbana;0;1;0;6.0;53.0;41.0
1.0;120709442717;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
2.0;119132021193;2004;Parda;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
1.0;119181269926;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;121900227621;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
4.0;121796618003;2006;Parda;2.0;11;Masculino;Urbana;0;1;0;31.0;50.0;20.0
1.0;121802003150;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
3.0;116730004605;2003;Não Declarada;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
1.0;121434620505;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
0.0;124159631940;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;116398139770;2003;Não Declarada;7.0;14;Masculino;Urbana;1;0;0;6.0;9.0;85.0
2.0;123018010719;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
1.0;122995280755;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123143533667;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;123262428239;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;123316356842;2007;Branco;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;123514367417;2007;Preta;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
2.0;123545675881;2004;Preta;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
0.0;123832879381;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
0.0;123800379901;2011;Branco;1.0;6;Masculino;Urbana;1;0;0;49.0;3.0;48.0
4.0;123843535603;2005;Parda;3.0;12;Masculino;Urbana;0;1;0;23.0;49.0;28.0
1.0;123807346901;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123841696375;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;123922874222;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
0.0;124049696923;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;149866722740;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;121003009629;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
0.0;123237269785;2006;Parda;6.0;11;Feminino;Urbana;1;0;0;10.0;1.0;88.0
0.0;124177215626;2010;Branco;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
0.0;124213524794;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
4.0;120804156700;2004;Parda;4.0;13;Masculino;Urbana;1;0;0;16.0;46.0;38.0
2.0;120411734759;2006;Não Declarada;4.0;11;Masculino;Urbana;1;0;0;21.0;13.0;66.0
1.0;119103418277;2005;Branco;6.0;12;Feminino;Urbana;1;0;0;10.0;3.0;87.0
2.0;119150969446;2004;Não Declarada;6.0;13;Masculino;Urbana;1;0;0;9.0;10.0;81.0
1.0;121162864337;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
6.0;121143184350;2002;Parda;4.0;15;Feminino;Urbana;0;0;1;11.0;70.0;18.0
1.0;120772295190;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;120870904832;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;120583794113;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
